lat	lon	title	description	icon	iconSize	iconOffset
48.1286095	11.569778	Faun	Restaurant mit bayrischer Küche.<br><br>Hans-Sachs-Straße 17<br/>80469 München<br/><br/>Tel: 089 263798<br/><a href="http://www.augustiner-faun.de">www.augustiner-faun.de</a><br/><br/>Öffnungszeiten: Su-Th 09:00-01:00; Fr-Sa 09:00-02:00<br/><br/><hr/><span style="font-size:.6em"><a href="http://www.openstreetmap.org/?lat=48.1286095&lon=11.569778&zoom=18">OSM-Permalink</a> <a href="http://www.openstreetmap.org/edit?lat=48.1286095&lon=11.569778&node=409497569&zoom=18">Edit</a> <a href="http://www.openstreetmap.org/browse/node/409497569">Details</a></span>	./icon_augustiner_30x30.png	24,24	-12,-12
48.1264304	11.5688254	Rumpler	Restaurant mit bayrischer Küche.<br><br>Baumstraße 21<br/>80469 München<br/><br/>Tel: 089 20009309<br/><a href="http://www.gaststaette-rumpler.de">www.gaststaette-rumpler.de</a><br/><a href="mailto:info@gaststaette-rumpler.de">info@gaststaette-rumpler.de</a><br/><br/>Öffnungszeiten: Mo-Su 11:00-01:00<br/><br/><hr/><span style="font-size:.6em"><a href="http://www.openstreetmap.org/?lat=48.1264304&lon=11.5688254&zoom=18">OSM-Permalink</a> <a href="http://www.openstreetmap.org/edit?lat=48.1264304&lon=11.5688254&node=409497576&zoom=18">Edit</a> <a href="http://www.openstreetmap.org/browse/node/409497576">Details</a></span>	./icon_augustiner_30x30.png	24,24	-12,-12
48.1269803	11.5719493	Kreuzberger	Restaurant mit regionaler Küche.<br><br>Westermühlstraße 32<br/>80469 München<br/><br/>Tel: 089 20207287<br/><a href="http://www.kreuzi.de">www.kreuzi.de</a><br/><br/>Öffnungszeiten: Mo-Su 11:00-01:00<br/><br/><hr/><span style="font-size:.6em"><a href="http://www.openstreetmap.org/?lat=48.1269803&lon=11.5719493&zoom=18">OSM-Permalink</a> <a href="http://www.openstreetmap.org/edit?lat=48.1269803&lon=11.5719493&node=449283696&zoom=18">Edit</a> <a href="http://www.openstreetmap.org/browse/node/449283696">Details</a></span>	./icon_augustiner_30x30.png	24,24	-12,-12
48.1306222	11.5782776	Burg Pappenheim	Restaurant<br><br>Baaderstraße 46<br/>München<br/><br/>Tel: 089 20019030<br/><br/>Öffnungszeiten: Su-Th 17:00-02:00; Fr-Sa 17:00-03:00<br/><br/><hr/><span style="font-size:.6em"><a href="http://www.openstreetmap.org/?lat=48.1306222&lon=11.5782776&zoom=18">OSM-Permalink</a> <a href="http://www.openstreetmap.org/edit?lat=48.1306222&lon=11.5782776&node=545815043&zoom=18">Edit</a> <a href="http://www.openstreetmap.org/browse/node/545815043">Details</a></span>	./icon_augustiner_30x30.png	24,24	-12,-12
48.1212005	11.557665	Mundart	Restaurant<br><br>Reifenstuelstraße 1<br/>80469 München<br/><br/>Tel: 089 76701113<br/><a href="http://www.augustiner-mundart.de">www.augustiner-mundart.de</a><br/><br/>Öffnungszeiten: Mo-Su 10:00-01:00<br/><br/><hr/><span style="font-size:.6em"><a href="http://www.openstreetmap.org/?lat=48.1212005&lon=11.557665&zoom=18">OSM-Permalink</a> <a href="http://www.openstreetmap.org/edit?lat=48.1212005&lon=11.557665&node=834294705&zoom=18">Edit</a> <a href="http://www.openstreetmap.org/browse/node/834294705">Details</a></span>	./icon_augustiner_30x30.png	24,24	-12,-12
48.1293796	11.6013837	Haidhauser Augustiner	Restaurant mit bayrischer Küche.<br><br>Wörthstraße 34<br/>81667 München<br/><br/>Tel: +49 89 4802594<br/><br/>Öffnungszeiten: Mo-Su 10:00-01:00<br/><br/><hr/><span style="font-size:.6em"><a href="http://www.openstreetmap.org/?lat=48.1293796&lon=11.6013837&zoom=18">OSM-Permalink</a> <a href="http://www.openstreetmap.org/edit?lat=48.1293796&lon=11.6013837&node=86673907&zoom=18">Edit</a> <a href="http://www.openstreetmap.org/browse/node/86673907">Details</a></span>	./icon_augustiner_30x30.png	24,24	-12,-12
48.122629	11.588736	Laab	Restaurant mit bayrischer Küche.<br><br>Senftlstraße 9<br/>81541 München<br/><br/>Tel: 089 89058258<br/><a href="http://www.laab-muenchen.de">www.laab-muenchen.de</a><br/><br/>Öffnungszeiten: Mo-Su 11:00-01:00<br/><br/><hr/><span style="font-size:.6em"><a href="http://www.openstreetmap.org/?lat=48.122629&lon=11.588736&zoom=18">OSM-Permalink</a> <a href="http://www.openstreetmap.org/edit?lat=48.122629&lon=11.588736&node=761462252&zoom=18">Edit</a> <a href="http://www.openstreetmap.org/browse/node/761462252">Details</a></span>	./icon_augustiner_30x30.png	24,24	-12,-12
48.1125473	11.5533014	Wirtshaus zum Isartal	Restaurant mit bayrischer Küche.<br><br>Brudermühlstraße 2<br/>81371 München<br/><br/>Tel: 089/772121<br/><a href="http://www.wirtshaus-zum-isartal.de/">www.wirtshaus-zum-isartal.de</a><br/><br/>Öffnungszeiten: Mo-Fr 11:00-01:00; Sa-Su 10:00-01:00<br/><br/><hr/><span style="font-size:.6em"><a href="http://www.openstreetmap.org/?lat=48.1125473&lon=11.5533014&zoom=18">OSM-Permalink</a> <a href="http://www.openstreetmap.org/edit?lat=48.1125473&lon=11.5533014&node=897774083&zoom=18">Edit</a> <a href="http://www.openstreetmap.org/browse/node/897774083">Details</a></span>	./icon_augustiner_30x30.png	24,24	-12,-12
48.1125485	11.5531833	Zum Blinden Engel	Restaurant mit blind Küche.<br><br>Brudermühlstraße 2<br/>81371 München<br/><br/>Tel: 089/772121<br/><a href="http://www.wirtshaus-zum-isartal.de/">www.wirtshaus-zum-isartal.de</a><br/><br/>Öffnungszeiten: Nur nach Vereinbarung<br/><br/><hr/><span style="font-size:.6em"><a href="http://www.openstreetmap.org/?lat=48.1125485&lon=11.5531833&zoom=18">OSM-Permalink</a> <a href="http://www.openstreetmap.org/edit?lat=48.1125485&lon=11.5531833&node=897774098&zoom=18">Edit</a> <a href="http://www.openstreetmap.org/browse/node/897774098">Details</a></span>	./icon_augustiner_30x30.png	24,24	-12,-12
48.1050107	11.5624365	Schönhof-Stüberl	Restaurant<br><br>Schönstraße 76<br/>81543 München<br/><br/>Tel: 089 62420577<br/><br/>Öffnungszeiten: Mo-Fr 11:00-01:00; Sa-Su 11:00-21:30<br/><br/><hr/><span style="font-size:.6em"><a href="http://www.openstreetmap.org/?lat=48.1050107&lon=11.5624365&zoom=18">OSM-Permalink</a> <a href="http://www.openstreetmap.org/edit?lat=48.1050107&lon=11.5624365&node=843257169&zoom=18">Edit</a> <a href="http://www.openstreetmap.org/browse/node/843257169">Details</a></span>	./icon_augustiner_30x30.png	24,24	-12,-12
48.0952661	11.5423941	Asam-Schlössl	Restaurant<br><br>Maria-Einsiedel-Straße 45<br/>81379 München<br/><br/>Tel: 089 7236373<br/><a href="http://www.asamschloessl.de">www.asamschloessl.de</a><br/><br/>Öffnungszeiten: Mo-Su 11:00-01:00<br/><br/>Notiz:Alternative schreibweiße: Asam-Schlößl<br/><br/><hr/><span style="font-size:.6em"><a href="http://www.openstreetmap.org/?lat=48.0952661&lon=11.5423941&zoom=18">OSM-Permalink</a> <a href="http://www.openstreetmap.org/edit?lat=48.0952661&lon=11.5423941&node=276637019&zoom=18">Edit</a> <a href="http://www.openstreetmap.org/browse/node/276637019">Details</a></span>	./icon_augustiner_30x30.png	24,24	-12,-12
48.1173219	11.6554276	Rokko's	Kneipe mit internationaler Küche.<br><br>Sankt Augustinus Straße 6<br/>81825 München<br/><br/>Tel: +40 89 54898175<br/><a href="http://www.rokkos.de">www.rokkos.de</a><br/><a href="mailto:info@rokkos.de">info@rokkos.de</a><br/><br/>Öffnungszeiten: Mo-Su 11:00-01:00<br/><br/><hr/><span style="font-size:.6em"><a href="http://www.openstreetmap.org/?lat=48.1173219&lon=11.6554276&zoom=18">OSM-Permalink</a> <a href="http://www.openstreetmap.org/edit?lat=48.1173219&lon=11.6554276&node=290722984&zoom=18">Edit</a> <a href="http://www.openstreetmap.org/browse/node/290722984">Details</a></span>	./icon_augustiner_30x30.png	24,24	-12,-12
47.7605666	11.5594008	Metzgerbräu	Restaurant mit bayrischer Küche.<br><br>Klammergasse 4<br/>83646 Bad Tölz<br/><br/>Tel: 08041 70611<br/><br/>Öffnungszeiten: Fr-We 09:00-24:00<br/><br/><hr/><span style="font-size:.6em"><a href="http://www.openstreetmap.org/?lat=47.7605666&lon=11.5594008&zoom=18">OSM-Permalink</a> <a href="http://www.openstreetmap.org/edit?lat=47.7605666&lon=11.5594008&node=845840627&zoom=18">Edit</a> <a href="http://www.openstreetmap.org/browse/node/845840627">Details</a></span>	./icon_augustiner_30x30.png	24,24	-12,-12
47.7590662	11.5838299	Zur Flintkaserne	Restaurant mit bayrischer und österreichisch Küche.<br><br>Professor-Max-Lange-Platz 5<br/>83646 Bad Tölz<br/><br/>Tel: 08041 7934261<br/><br/>Öffnungszeiten: Tu-Su 08:00-24:00<br/><br/><hr/><span style="font-size:.6em"><a href="http://www.openstreetmap.org/?lat=47.7590662&lon=11.5838299&zoom=18">OSM-Permalink</a> <a href="http://www.openstreetmap.org/edit?lat=47.7590662&lon=11.5838299&node=845838781&zoom=18">Edit</a> <a href="http://www.openstreetmap.org/browse/node/845838781">Details</a></span>	./icon_augustiner_30x30.png	24,24	-12,-12
47.7195332	11.9505395	Klosterstüberl	Restaurant mit bayrischer Küche.<br><br>Kirchplatz 9<br/>83730 Fischbachau<br/><br/>Tel: 08028 909411<br/><a href="http://www.klosterstueberl.com">www.klosterstueberl.com</a><br/><br/>Öffnungszeiten: Mo-Su 10:00-23:00<br/><br/><hr/><span style="font-size:.6em"><a href="http://www.openstreetmap.org/?lat=47.7195332&lon=11.9505395&zoom=18">OSM-Permalink</a> <a href="http://www.openstreetmap.org/edit?lat=47.7195332&lon=11.9505395&node=294021262&zoom=18">Edit</a> <a href="http://www.openstreetmap.org/browse/node/294021262">Details</a></span>	./icon_augustiner_30x30.png	24,24	-12,-12
48.1437032	11.5518669	Augustiner-Keller	Biergarten<br><br>Arnulfstraße 52<br/>80335 Munich<br/><br/>Tel: 089 594393<br/><a href="http://www.augustinerkeller.de">www.augustinerkeller.de</a><br/><a href="mailto:büro@augustiner-keller.de">büro@augustiner-keller.de</a><br/><br/><br/><hr/><span style="font-size:.6em"><a href="http://www.openstreetmap.org/?lat=48.1437032&lon=11.5518669&zoom=18">OSM-Permalink</a> <a href="http://www.openstreetmap.org/edit?lat=48.1437032&lon=11.5518669&node=739451034&zoom=18">Edit</a> <a href="http://www.openstreetmap.org/browse/node/739451034">Details</a></span>	./icon_augustiner_30x30.png	24,24	-12,-12
48.1435433	11.552163	Augustiner-Keller	Restaurant mit bayrischer Küche.<br><br>Arnulfstraße 52<br/>80335 München<br/><br/>Tel: 089 594393<br/><a href="http://www.augustinerkeller.de‎">www.augustinerkeller.de‎</a><br/><a href="mailto:büro@augustiner-keller.de">büro@augustiner-keller.de</a><br/><br/>Öffnungszeiten: Mo-Su 10:00-24:00<br/><br/><hr/><span style="font-size:.6em"><a href="http://www.openstreetmap.org/?lat=48.1435433&lon=11.552163&zoom=18">OSM-Permalink</a> <a href="http://www.openstreetmap.org/edit?lat=48.1435433&lon=11.552163&node=201430037&zoom=18">Edit</a> <a href="http://www.openstreetmap.org/browse/node/201430037">Details</a></span>	./icon_augustiner_30x30.png	24,24	-12,-12
48.1387299	11.5435013	Augustiner-Bräu	(Keine Informationen verfügbar)<br/><br/><hr/><span style="font-size:.6em"><a href="http://www.openstreetmap.org/?lat=48.1387299&lon=11.5435013&zoom=18">OSM-Permalink</a> <a href="http://www.openstreetmap.org/edit?lat=48.1387299&lon=11.5435013&node=341817959&zoom=18">Edit</a> <a href="http://www.openstreetmap.org/browse/node/341817959">Details</a></span>	./icon_augustiner_30x30.png	24,24	-12,-12
48.1126086	11.5534964	Wirtshaus zum Isartal	Biergarten<br/><br/><hr/><span style="font-size:.6em"><a href="http://www.openstreetmap.org/?lat=48.1126086&lon=11.5534964&zoom=18">OSM-Permalink</a> <a href="http://www.openstreetmap.org/edit?lat=48.1126086&lon=11.5534964&node=254088681&zoom=18">Edit</a> <a href="http://www.openstreetmap.org/browse/node/254088681">Details</a></span>	./icon_augustiner_30x30.png	24,24	-12,-12
